loan_id_raw,reporting_date,dpd,dpd_date,is_writeoff,writeoff_type,loan_ccy,outstanding_balance,writeoff_outstanding_balance,xchg_rate_to_usd,outstanding_balance_usd,writeoff_outstanding_balance_usd,PAR_7_balance_usd,PAR_30_balance_usd,PAR_60_balance_usd,PAR_90_balance_usd
ABF - DSB2591-049,2025-01-31,0,,false,,USD,757.57,0.0,1,757.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-050,2025-01-31,0,,false,,USD,39.27,0.0,1,39.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-051,2025-01-31,0,,false,,USD,81.38,0.0,1,81.38,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-052,2025-01-31,0,,false,,USD,458.05,0.0,1,458.05,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-053,2025-01-31,0,,false,,USD,99.12,0.0,1,99.12,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-054,2025-01-31,0,,false,,USD,458.05,0.0,1,458.05,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-055,2025-01-31,0,,false,,USD,99.12,0.0,1,99.12,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-056,2025-01-31,0,,false,,USD,458.05,0.0,1,458.05,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-057,2025-01-31,0,,false,,USD,1058.7,0.0,1,1058.7,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-058,2025-01-31,0,,false,,USD,39.27,0.0,1,39.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-059,2025-01-31,0,,false,,USD,81.38,0.0,1,81.38,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-060,2025-01-31,0,,false,,USD,103.71,0.0,1,103.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-061,2025-01-31,0,,false,,USD,402.51,0.0,1,402.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-062,2025-01-31,0,,false,,USD,229.03,0.0,1,229.03,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-063,2025-01-31,0,,false,,USD,1539.51,0.0,1,1539.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-064,2025-01-31,0,,false,,USD,808.07,0.0,1,808.07,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-065,2025-01-31,0,,false,,USD,362.85,0.0,1,362.85,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-066,2025-01-31,0,,false,,USD,193.59,0.0,1,193.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-067,2025-01-31,0,,false,,USD,30.55,0.0,1,30.55,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-068,2025-01-31,0,,false,,USD,183.93,0.0,1,183.93,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-069,2025-01-31,0,,false,,USD,90.75,0.0,1,90.75,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-070,2025-01-31,0,,false,,USD,368.01,0.0,1,368.01,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-071,2025-01-31,0,,false,,USD,1184.02,0.0,1,1184.02,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-072,2025-01-31,0,,false,,USD,207.42,0.0,1,207.42,0.0,0.0,0.0,0.0,0.0
ABF - DSB2591-073,2025-01-31,0,,false,,USD,4191.56,0.0,1,4191.56,0.0,0.0,0.0,0.0,0.0
ABF - DSB2592-001,2025-01-31,11,2025-01-20,false,,USD,2386.25,0.0,1,2386.25,0.0,2386.25,0.0,0.0,0.0
ABF - DSB2595-001,2025-01-31,0,,false,,USD,478.43,0.0,1,478.43,0.0,0.0,0.0,0.0,0.0
ABF - DSB2595-002,2025-01-31,0,,false,,USD,469.57,0.0,1,469.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB2596-003,2025-01-31,0,,false,,USD,583.21,0.0,1,583.21,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-001,2025-01-31,0,,false,,USD,989.57,0.0,1,989.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-002,2025-01-31,0,,false,,USD,710.9,0.0,1,710.9,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-003,2025-01-31,0,,false,,USD,568.72,0.0,1,568.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-004,2025-01-31,0,,false,,USD,710.9,0.0,1,710.9,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-005,2025-01-31,0,,false,,USD,347.37,0.0,1,347.37,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-006,2025-01-31,0,,false,,USD,763.5,0.0,1,763.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-007,2025-01-31,0,,false,,USD,710.9,0.0,1,710.9,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-008,2025-01-31,0,,false,,USD,365.62,0.0,1,365.62,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-009,2025-01-31,0,,false,,USD,426.54,0.0,1,426.54,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-010,2025-01-31,0,,false,,USD,345.67,0.0,1,345.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB2597-011,2025-01-31,0,,false,,USD,568.72,0.0,1,568.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB2598-001,2025-01-31,8,2025-01-23,false,,USD,640.72,0.0,1,640.72,0.0,640.72,0.0,0.0,0.0
ABF - DSB2600-002,2025-01-31,0,,false,,USD,568.41,0.0,1,568.41,0.0,0.0,0.0,0.0,0.0
ABF - DSB2600-003,2025-01-31,0,,false,,USD,3365.53,0.0,1,3365.53,0.0,0.0,0.0,0.0,0.0
ABF - DSB2603-001,2025-01-31,0,,false,,USD,1475.5,0.0,1,1475.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB2603-002,2025-01-31,0,,false,,USD,1683.51,0.0,1,1683.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-001,2025-01-31,0,,false,,USD,190.05,0.0,1,190.05,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-002,2025-01-31,0,,false,,USD,3510.94,0.0,1,3510.94,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-003,2025-01-31,0,,false,,USD,457.84,0.0,1,457.84,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-004,2025-01-31,0,,false,,USD,113.43,0.0,1,113.43,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-005,2025-01-31,0,,false,,USD,207.32,0.0,1,207.32,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-006,2025-01-31,0,,false,,USD,725.71,0.0,1,725.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-007,2025-01-31,0,,false,,USD,30.53,0.0,1,30.53,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-008,2025-01-31,0,,false,,USD,310.07,0.0,1,310.07,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-009,2025-01-31,0,,false,,USD,107.98,0.0,1,107.98,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-010,2025-01-31,0,,false,,USD,1918.51,0.0,1,1918.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-011,2025-01-31,0,,false,,USD,82.87,0.0,1,82.87,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-012,2025-01-31,0,,false,,USD,159.76,0.0,1,159.76,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-013,2025-01-31,0,,false,,USD,61.06,0.0,1,61.06,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-014,2025-01-31,0,,false,,USD,672.75,0.0,1,672.75,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-015,2025-01-31,0,,false,,USD,228.92,0.0,1,228.92,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-016,2025-01-31,0,,false,,USD,1114.9,0.0,1,1114.9,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-017,2025-01-31,0,,false,,USD,457.84,0.0,1,457.84,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-018,2025-01-31,0,,false,,USD,1215.31,0.0,1,1215.31,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-019,2025-01-31,0,,false,,USD,542.74,0.0,1,542.74,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-020,2025-01-31,0,,false,,USD,106.25,0.0,1,106.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-021,2025-01-31,0,,false,,USD,457.84,0.0,1,457.84,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-022,2025-01-31,0,,false,,USD,103.66,0.0,1,103.66,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-023,2025-01-31,0,,false,,USD,1525.38,0.0,1,1525.38,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-024,2025-01-31,0,,false,,USD,673.1,0.0,1,673.1,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-025,2025-01-31,0,,false,,USD,52.34,0.0,1,52.34,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-026,2025-01-31,0,,false,,USD,357.45,0.0,1,357.45,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-027,2025-01-31,0,,false,,USD,228.92,0.0,1,228.92,0.0,0.0,0.0,0.0,0.0
ABF - DSB2604-028,2025-01-31,0,,false,,USD,813.45,0.0,1,813.45,0.0,0.0,0.0,0.0,0.0
ABF - DSB2607-001,2025-01-31,0,,false,,USD,3478.22,0.0,1,3478.22,0.0,0.0,0.0,0.0,0.0
ABF - DSB2608-001,2025-01-31,0,,false,,USD,3497.7,0.0,1,3497.7,0.0,0.0,0.0,0.0,0.0
ABF - DSB2608-002,2025-01-31,0,,false,,USD,751.42,0.0,1,751.42,0.0,0.0,0.0,0.0,0.0
ABF - DSB2611-001,2025-01-31,7,2025-01-24,false,,USD,3236.98,0.0,1,3236.98,0.0,3236.98,0.0,0.0,0.0
ABF - DSB2612-003,2025-01-31,0,,false,,USD,4035.47,0.0,1,4035.47,0.0,0.0,0.0,0.0,0.0
ABF - DSB2612-004,2025-01-31,0,,false,,USD,1904.38,0.0,1,1904.38,0.0,0.0,0.0,0.0,0.0
ABF - DSB2612-005,2025-01-31,0,,false,,USD,1360.27,0.0,1,1360.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB2614-001,2025-01-31,0,,false,,USD,3221.86,0.0,1,3221.86,0.0,0.0,0.0,0.0,0.0
ABF - DSB2618-001,2025-01-31,0,,false,,USD,403.71,0.0,1,403.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB2618-002,2025-01-31,0,,false,,USD,502.48,0.0,1,502.48,0.0,0.0,0.0,0.0,0.0
ABF - DSB2618-003,2025-01-31,0,,false,,USD,259.9,0.0,1,259.9,0.0,0.0,0.0,0.0,0.0
ABF - DSB2618-004,2025-01-31,0,,false,,USD,251.92,0.0,1,251.92,0.0,0.0,0.0,0.0,0.0
ABF - DSB2619-001,2025-01-31,21,2025-01-10,false,,USD,88.53,0.0,1,88.53,0.0,88.53,0.0,0.0,0.0
ABF - DSB2619-002,2025-01-31,7,2025-01-24,false,,USD,88.53,0.0,1,88.53,0.0,88.53,0.0,0.0,0.0
ABF - DSB2619-003,2025-01-31,7,2025-01-24,false,,USD,85.82,0.0,1,85.82,0.0,85.82,0.0,0.0,0.0
ABF - DSB2619-005,2025-01-31,7,2025-01-24,false,,USD,392.86,0.0,1,392.86,0.0,392.86,0.0,0.0,0.0
ABF - DSB2619-006,2025-01-31,0,,false,,USD,514.52,0.0,1,514.52,0.0,0.0,0.0,0.0,0.0
ABF - DSB2620-002,2025-01-31,0,,false,,USD,894.45,0.0,1,894.45,0.0,0.0,0.0,0.0,0.0
ABF - DSB2620-003,2025-01-31,0,,false,,USD,1073.34,0.0,1,1073.34,0.0,0.0,0.0,0.0,0.0
ABF - DSB2621-001,2025-01-31,0,,false,,USD,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-001,2025-01-31,0,,false,,USD,44.8,0.0,1,44.8,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-002,2025-01-31,0,,false,,USD,314.36,0.0,1,314.36,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-003,2025-01-31,0,,false,,USD,198.51,0.0,1,198.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-004,2025-01-31,0,,false,,USD,189.88,0.0,1,189.88,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-005,2025-01-31,0,,false,,USD,289.0,0.0,1,289.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-006,2025-01-31,0,,false,,USD,118.33,0.0,1,118.33,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-007,2025-01-31,0,,false,,USD,82.8,0.0,1,82.8,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-008,2025-01-31,0,,false,,USD,219.65,0.0,1,219.65,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-009,2025-01-31,0,,false,,USD,39.22,0.0,1,39.22,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-010,2025-01-31,0,,false,,USD,160.49,0.0,1,160.49,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-011,2025-01-31,0,,false,,USD,30.5,0.0,1,30.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-012,2025-01-31,0,,false,,USD,107.17,0.0,1,107.17,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-013,2025-01-31,0,,false,,USD,228.72,0.0,1,228.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-014,2025-01-31,0,,false,,USD,1826.43,0.0,1,1826.43,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-015,2025-01-31,0,,false,,USD,103.57,0.0,1,103.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-016,2025-01-31,0,,false,,USD,1278.04,0.0,1,1278.04,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-017,2025-01-31,0,,false,,USD,103.57,0.0,1,103.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-018,2025-01-31,0,,false,,USD,429.97,0.0,1,429.97,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-019,2025-01-31,0,,false,,USD,198.51,0.0,1,198.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-020,2025-01-31,0,,false,,USD,159.67,0.0,1,159.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-021,2025-01-31,0,,false,,USD,279.66,0.0,1,279.66,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-022,2025-01-31,0,,false,,USD,457.43,0.0,1,457.43,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-023,2025-01-31,0,,false,,USD,113.33,0.0,1,113.33,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-024,2025-01-31,0,,false,,USD,69.72,0.0,1,69.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-025,2025-01-31,0,,false,,USD,720.79,0.0,1,720.79,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-026,2025-01-31,0,,false,,USD,39.22,0.0,1,39.22,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-027,2025-01-31,0,,false,,USD,198.95,0.0,1,198.95,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-028,2025-01-31,0,,false,,USD,30.5,0.0,1,30.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-029,2025-01-31,0,,false,,USD,583.71,0.0,1,583.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-030,2025-01-31,0,,false,,USD,30.5,0.0,1,30.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-031,2025-01-31,0,,false,,USD,39.22,0.0,1,39.22,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-032,2025-01-31,0,,false,,USD,69.15,0.0,1,69.15,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-033,2025-01-31,0,,false,,USD,30.5,0.0,1,30.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-034,2025-01-31,0,,false,,USD,107.89,0.0,1,107.89,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-035,2025-01-31,0,,false,,USD,1916.81,0.0,1,1916.81,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-036,2025-01-31,0,,false,,USD,107.88,0.0,1,107.88,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-037,2025-01-31,0,,false,,USD,83.67,0.0,1,83.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-038,2025-01-31,0,,false,,USD,457.43,0.0,1,457.43,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-039,2025-01-31,0,,false,,USD,113.33,0.0,1,113.33,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-040,2025-01-31,0,,false,,USD,457.43,0.0,1,457.43,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-041,2025-01-31,0,,false,,USD,98.98,0.0,1,98.98,0.0,0.0,0.0,0.0,0.0
ABF - DSB2622-042,2025-01-31,0,,false,,USD,1090.02,0.0,1,1090.02,0.0,0.0,0.0,0.0,0.0
ABF - DSB2623-001,2025-01-31,0,,false,,USD,2903.84,0.0,1,2903.84,0.0,0.0,0.0,0.0,0.0
ABF - DSB2624-001,2025-01-31,0,,false,,USD,2781.37,0.0,1,2781.37,0.0,0.0,0.0,0.0,0.0
ABF - DSB2624-002,2025-01-31,0,,false,,USD,223.89,0.0,1,223.89,0.0,0.0,0.0,0.0,0.0
ABF - DSB2624-003,2025-01-31,0,,false,,USD,731.94,0.0,1,731.94,0.0,0.0,0.0,0.0,0.0
ABF - DSB2624-004,2025-01-31,0,,false,,USD,645.83,0.0,1,645.83,0.0,0.0,0.0,0.0,0.0
ABF - DSB2625-001,2025-01-31,0,,false,,USD,3154.45,0.0,1,3154.45,0.0,0.0,0.0,0.0,0.0
ABF - DSB2625-002,2025-01-31,0,,false,,USD,2443.9,0.0,1,2443.9,0.0,0.0,0.0,0.0,0.0
ABF - DSB2626-001,2025-01-31,0,,false,,USD,2131.53,0.0,1,2131.53,0.0,0.0,0.0,0.0,0.0
ABF - DSB2626-002,2025-01-31,0,,false,,USD,711.0,0.0,1,711.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB2626A-003,2025-01-31,0,,false,,USD,711.0,0.0,1,711.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB2627-001,2025-01-31,0,,false,,USD,3238.4,0.0,1,3238.4,0.0,0.0,0.0,0.0,0.0
ABF - DSB2628-001,2025-01-31,0,,false,,USD,1598.26,0.0,1,1598.26,0.0,0.0,0.0,0.0,0.0
ABF - DSB2628-002,2025-01-31,0,,false,,USD,894.62,0.0,1,894.62,0.0,0.0,0.0,0.0,0.0
ABF - DSB2629-001,2025-01-31,0,,false,,USD,1508.74,0.0,1,1508.74,0.0,0.0,0.0,0.0,0.0
ABF - DSB2629-002,2025-01-31,0,,false,,USD,380.81,0.0,1,380.81,0.0,0.0,0.0,0.0,0.0
ABF - DSB2629-003,2025-01-31,0,,false,,USD,382.72,0.0,1,382.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB2629-004,2025-01-31,0,,false,,USD,813.29,0.0,1,813.29,0.0,0.0,0.0,0.0,0.0
ABF - DSB2629-005,2025-01-31,0,,false,,USD,800.88,0.0,1,800.88,0.0,0.0,0.0,0.0,0.0
ABF - DSB2630-001,2025-01-31,0,,false,,USD,699.71,0.0,1,699.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB2631-001,2025-01-31,0,,false,,USD,7699.86,0.0,1,7699.86,0.0,0.0,0.0,0.0,0.0
ABF - DSB2632-001,2025-01-31,0,,false,,USD,1515.12,0.0,1,1515.12,0.0,0.0,0.0,0.0,0.0
ABF - DSB2633-001,2025-01-31,0,,false,,USD,396.2,0.0,1,396.2,0.0,0.0,0.0,0.0,0.0
ABF - DSB2633-002,2025-01-31,0,,false,,USD,57.17,0.0,1,57.17,0.0,0.0,0.0,0.0,0.0
ABF - DSB2633-003,2025-01-31,0,,false,,USD,38.11,0.0,1,38.11,0.0,0.0,0.0,0.0,0.0
ABF - DSB2633-004,2025-01-31,0,,false,,USD,160.55,0.0,1,160.55,0.0,0.0,0.0,0.0,0.0
ABF - DSB2633-005,2025-01-31,0,,false,,USD,396.66,0.0,1,396.66,0.0,0.0,0.0,0.0,0.0
ABF - DSB2633-006,2025-01-31,0,,false,,USD,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB2634-001,2025-01-31,0,,false,,USD,259.24,0.0,1,259.24,0.0,0.0,0.0,0.0,0.0
ABF - DSB2634-002,2025-01-31,0,,false,,USD,501.2,0.0,1,501.2,0.0,0.0,0.0,0.0,0.0
ABF - DSB2635-001,2025-01-31,0,,false,,USD,1463.41,0.0,1,1463.41,0.0,0.0,0.0,0.0,0.0
ABF - DSB2635-002,2025-01-31,0,,false,,USD,1313.14,0.0,1,1313.14,0.0,0.0,0.0,0.0,0.0
ABF - DSB2635-003,2025-01-31,0,,false,,USD,1415.95,0.0,1,1415.95,0.0,0.0,0.0,0.0,0.0
ABF - DSB2636-001,2025-01-31,0,,false,,USD,379.43,0.0,1,379.43,0.0,0.0,0.0,0.0,0.0
ABF - DSB2636-002,2025-01-31,0,,false,,USD,1245.42,0.0,1,1245.42,0.0,0.0,0.0,0.0,0.0
ABF - DSB2636-003,2025-01-31,0,,false,,USD,114.67,0.0,1,114.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB2637-001,2025-01-31,0,,false,,USD,182.25,0.0,1,182.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB2637-002,2025-01-31,0,,false,,USD,131.63,0.0,1,131.63,0.0,0.0,0.0,0.0,0.0
ABF - DSB2637-003,2025-01-31,0,,false,,USD,2354.1,0.0,1,2354.1,0.0,0.0,0.0,0.0,0.0
ABF - DSB2637-004,2025-01-31,0,,false,,USD,941.64,0.0,1,941.64,0.0,0.0,0.0,0.0,0.0
ABF - DSB2637-005,2025-01-31,0,,false,,USD,936.58,0.0,1,936.58,0.0,0.0,0.0,0.0,0.0
ABF - DSB2638-001,2025-01-31,0,,false,,USD,1597.5,0.0,1,1597.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB2638-002,2025-01-31,0,,false,,USD,702.21,0.0,1,702.21,0.0,0.0,0.0,0.0,0.0
ABF - DSB2638-003,2025-01-31,0,,false,,USD,733.69,0.0,1,733.69,0.0,0.0,0.0,0.0,0.0
ABF - DSB2638-004,2025-01-31,0,,false,,USD,213.32,0.0,1,213.32,0.0,0.0,0.0,0.0,0.0
ABF - DSB2638-005,2025-01-31,0,,false,,USD,369.75,0.0,1,369.75,0.0,0.0,0.0,0.0,0.0
ABF - DSB2639-001,2025-01-31,0,,false,,USD,4796.72,0.0,1,4796.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB2640-001,2025-01-31,0,,false,,USD,886.87,0.0,1,886.87,0.0,0.0,0.0,0.0,0.0
ABF - DSB2641-001,2025-01-31,0,,false,,USD,134.94,0.0,1,134.94,0.0,0.0,0.0,0.0,0.0
ABF - DSB2641-002,2025-01-31,0,,false,,USD,493.38,0.0,1,493.38,0.0,0.0,0.0,0.0,0.0
ABF - DSB2642-001,2025-01-31,0,,false,,USD,2031.24,0.0,1,2031.24,0.0,0.0,0.0,0.0,0.0
ABF - DSB2643-001,2025-01-31,0,,false,,USD,1625.61,0.0,1,1625.61,0.0,0.0,0.0,0.0,0.0
ABF - DSB2643-002,2025-01-31,0,,false,,USD,1176.93,0.0,1,1176.93,0.0,0.0,0.0,0.0,0.0
ABF - DSB2644-001,2025-01-31,0,,false,,USD,723.04,0.0,1,723.04,0.0,0.0,0.0,0.0,0.0
ABF - DSB2645-001,2025-01-31,0,,false,,USD,1000.01,0.0,1,1000.01,0.0,0.0,0.0,0.0,0.0
ABF - DSB2646-001,2025-01-31,0,,false,,USD,2056.69,0.0,1,2056.69,0.0,0.0,0.0,0.0,0.0
ABF - DSB2646-002,2025-01-31,0,,false,,USD,813.11,0.0,1,813.11,0.0,0.0,0.0,0.0,0.0
ABF - DSB2646-003,2025-01-31,0,,false,,USD,807.34,0.0,1,807.34,0.0,0.0,0.0,0.0,0.0
ABF - DSB2647-001,2025-01-31,0,,false,,USD,1202.54,0.0,1,1202.54,0.0,0.0,0.0,0.0,0.0
ABF - DSB2647-002,2025-01-31,0,,false,,USD,771.63,0.0,1,771.63,0.0,0.0,0.0,0.0,0.0
ABF - DSB2647-003,2025-01-31,0,,false,,USD,798.15,0.0,1,798.15,0.0,0.0,0.0,0.0,0.0
ABF - DSB2648-001,2025-01-31,0,,false,,USD,892.86,0.0,1,892.86,0.0,0.0,0.0,0.0,0.0
ABF - DSB2648-002,2025-01-31,0,,false,,USD,982.15,0.0,1,982.15,0.0,0.0,0.0,0.0,0.0
ABF - DSB2649-001,2025-01-31,0,,false,,USD,714.73,0.0,1,714.73,0.0,0.0,0.0,0.0,0.0
ABF - DSB2649-002,2025-01-31,0,,false,,USD,1275.65,0.0,1,1275.65,0.0,0.0,0.0,0.0,0.0
ABF - DSB2649-003,2025-01-31,0,,false,,USD,1437.11,0.0,1,1437.11,0.0,0.0,0.0,0.0,0.0
ABF - DSB2649-004,2025-01-31,0,,false,,USD,1323.94,0.0,1,1323.94,0.0,0.0,0.0,0.0,0.0
ABF - DSB2649-005,2025-01-31,0,,false,,USD,652.9,0.0,1,652.9,0.0,0.0,0.0,0.0,0.0
ABF - DSB2649-006,2025-01-31,0,,false,,USD,743.58,0.0,1,743.58,0.0,0.0,0.0,0.0,0.0
ABF - DSB2649-007,2025-01-31,0,,false,,USD,467.01,0.0,1,467.01,0.0,0.0,0.0,0.0,0.0
ABF - DSB2649-008,2025-01-31,0,,false,,USD,1904.29,0.0,1,1904.29,0.0,0.0,0.0,0.0,0.0
ABF - DSB2650-001,2025-01-31,0,,false,,USD,7556.51,0.0,1,7556.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB2650-002,2025-01-31,0,,false,,USD,5280.82,0.0,1,5280.82,0.0,0.0,0.0,0.0,0.0
ABF - DSB2651-001,2025-01-31,0,,false,,USD,38091.25,0.0,1,38091.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB2652-001,2025-01-31,0,,false,,USD,325.47,0.0,1,325.47,0.0,0.0,0.0,0.0,0.0
ABF - DSB2652-002,2025-01-31,0,,false,,USD,818.5,0.0,1,818.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB2652-003,2025-01-31,0,,false,,USD,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB2652-004,2025-01-31,0,,false,,USD,173.43,0.0,1,173.43,0.0,0.0,0.0,0.0,0.0
ABF - DSB2653-001,2025-01-31,0,,false,,USD,15355.83,0.0,1,15355.83,0.0,0.0,0.0,0.0,0.0
ABF - DSB2654-001,2025-01-31,0,,false,,USD,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB2655-001,2025-01-31,0,,false,,USD,1157.08,0.0,1,1157.08,0.0,0.0,0.0,0.0,0.0
ABF - DSB2656-001,2025-01-31,0,,false,,USD,702.81,0.0,1,702.81,0.0,0.0,0.0,0.0,0.0
ABF - DSB2657-001,2025-01-31,0,,false,,USD,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB2658-001,2025-01-31,0,,false,,USD,825.63,0.0,1,825.63,0.0,0.0,0.0,0.0,0.0
ABF - DSB2659-001,2025-01-31,0,,false,,USD,1169.21,0.0,1,1169.21,0.0,0.0,0.0,0.0,0.0
ABF - DSB2659-002,2025-01-31,0,,false,,USD,812.07,0.0,1,812.07,0.0,0.0,0.0,0.0,0.0
