loan_id,transaction_type,date_paid,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABF - DSB0067-007,DISBURSEMENT,2023-01-20,1177.91,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0067-008,DISBURSEMENT,2023-01-20,656.58,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0067-009,DISBURSEMENT,2023-01-20,994.52,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0068-001,DISBURSEMENT,2023-01-21,1118.82,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0068-002,DISBURSEMENT,2023-01-21,893.34,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0069-001,DISBURSEMENT,2023-01-21,1470.39,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0033-001,PAYMENT,2023-01-23,126.79,3.5,0.0,0.54,0.53,0.0,0.0,USD
ABF - DSB0033-002,PAYMENT,2023-01-23,1166.51,32.2,0.0,4.93,4.83,0.0,0.0,USD
ABF - DSB0071-001,DISBURSEMENT,2023-01-23,416.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0072-001,DISBURSEMENT,2023-01-23,295.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0072-002,DISBURSEMENT,2023-01-23,471.7,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0073-001,DISBURSEMENT,2023-01-23,398.96,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0073-002,DISBURSEMENT,2023-01-23,685.02,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0073-003,DISBURSEMENT,2023-01-23,728.6,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0073-004,DISBURSEMENT,2023-01-23,170.07,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0074-001,DISBURSEMENT,2023-01-23,1821.0,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0027-002,PAYMENT,2023-01-24,484.6,19.25,0.0,1.7,2.72,0.0,0.0,USD
ABF - DSB0070-001,DISBURSEMENT,2023-01-24,3082.73,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0070-002,DISBURSEMENT,2023-01-24,1019.67,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0075-001,DISBURSEMENT,2023-01-24,841.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0075-002,DISBURSEMENT,2023-01-24,4108.06,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0075-003,DISBURSEMENT,2023-01-24,1432.62,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0075-004,DISBURSEMENT,2023-01-24,4456.25,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0076-001,DISBURSEMENT,2023-01-25,215.81,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0076-002,DISBURSEMENT,2023-01-25,469.15,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0077-001,DISBURSEMENT,2023-01-25,2474.48,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0078-001,DISBURSEMENT,2023-01-25,1252.56,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0079-001,DISBURSEMENT,2023-01-25,1543.59,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0080-001,DISBURSEMENT,2023-01-25,377.5,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0080-002,DISBURSEMENT,2023-01-25,377.5,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0081-001,DISBURSEMENT,2023-01-25,720.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0081-002,DISBURSEMENT,2023-01-25,2121.68,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0082-001,DISBURSEMENT,2023-01-25,3052.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0083-001,DISBURSEMENT,2023-01-25,1112.17,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0011-003,PAYMENT,2023-01-26,847.6,40.1,0.0,3.93,5.72,0.0,0.0,USD
ABF - DSB0011-004,PAYMENT,2023-01-26,170.47,8.06,0.0,0.79,1.15,0.0,0.0,USD
ABF - DSB0019-004,PAYMENT,2023-01-26,367.85,17.38,0.0,1.23,2.42,0.0,0.0,USD
ABF - DSB0084-001,DISBURSEMENT,2023-01-26,435.18,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0084-002,DISBURSEMENT,2023-01-26,305.5,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0084-003,DISBURSEMENT,2023-01-26,425.72,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0084-004,DISBURSEMENT,2023-01-26,942.26,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0084-005,DISBURSEMENT,2023-01-26,379.24,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0084-006,DISBURSEMENT,2023-01-26,346.71,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0084-007,DISBURSEMENT,2023-01-26,567.63,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0084-008,DISBURSEMENT,2023-01-26,987.67,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0084-009,DISBURSEMENT,2023-01-26,378.42,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0087-001,DISBURSEMENT,2023-01-26,811.91,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0027-008,PAYMENT,2023-01-27,647.48,25.72,0.0,2.27,3.64,0.0,0.0,USD
ABF - DSB0027-009,PAYMENT,2023-01-27,670.01,26.61,0.0,2.35,3.77,0.0,0.0,USD
ABF - DSB0030-001,PAYMENT,2023-01-27,2873.28,128.37,0.0,13.27,18.42,0.0,0.0,USD
ABF - DSB0037-003,PAYMENT,2023-01-27,64.5,1.7,0.0,1.22,0.38,0.0,0.0,USD
ABF - DSB0062-001,PAYMENT,2023-01-27,9079.43,253.54,0.0,42.48,38.48,0.0,0.0,USD
ABF - DSB0085-001,DISBURSEMENT,2023-01-27,1510.31,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0086-001,DISBURSEMENT,2023-01-27,2271.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0088-001,DISBURSEMENT,2023-01-27,1279.03,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0088-002,DISBURSEMENT,2023-01-27,2441.85,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0090-001,DISBURSEMENT,2023-01-27,145.63,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0090-002,DISBURSEMENT,2023-01-27,244.9,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0091-001,DISBURSEMENT,2023-01-27,728.69,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0091-002,DISBURSEMENT,2023-01-27,1087.92,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0042-002,PAYMENT,2023-01-28,8133.38,224.29,0.0,27.24,32.7,0.0,0.0,USD
ABF - DSB0048-001,PAYMENT,2023-01-28,944.55,26.65,0.0,13.27,5.2,0.0,0.0,USD
ABF - DSB0089-001,DISBURSEMENT,2023-01-28,2361.19,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0089-002,DISBURSEMENT,2023-01-28,2186.51,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0089-003,DISBURSEMENT,2023-01-28,457.0,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0089-004,DISBURSEMENT,2023-01-28,279.28,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0089-005,DISBURSEMENT,2023-01-28,279.28,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0089-006,DISBURSEMENT,2023-01-28,761.67,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0089-007,DISBURSEMENT,2023-01-28,558.56,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0089-008,DISBURSEMENT,2023-01-28,736.28,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0089-009,DISBURSEMENT,2023-01-28,761.67,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0092-001,DISBURSEMENT,2023-01-28,324.7,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0092-002,DISBURSEMENT,2023-01-28,857.72,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0092-003,DISBURSEMENT,2023-01-28,729.53,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0093-001,DISBURSEMENT,2023-01-28,1065.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0094-001,DISBURSEMENT,2023-01-28,3569.18,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0027-003,PAYMENT,2023-01-30,252.89,10.04,0.0,0.89,1.43,0.0,0.0,USD
ABF - DSB0027-011,PAYMENT,2023-01-30,1076.08,42.74,0.0,3.78,6.05,0.0,0.0,USD
ABF - DSB0027-012,PAYMENT,2023-01-30,1030.4,40.92,0.0,3.62,5.79,0.0,0.0,USD
ABF - DSB0095-001,DISBURSEMENT,2023-01-30,3238.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0095-002,DISBURSEMENT,2023-01-30,1797.54,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0096-001,DISBURSEMENT,2023-01-30,758.4,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0097-001,DISBURSEMENT,2023-01-30,517.65,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0098-001,DISBURSEMENT,2023-01-30,402.91,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0098-002,DISBURSEMENT,2023-01-30,1074.42,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0098-003,DISBURSEMENT,2023-01-30,1411.39,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0099-001,DISBURSEMENT,2023-01-30,2834.76,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0099-002,DISBURSEMENT,2023-01-30,2960.27,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0100-001,DISBURSEMENT,2023-01-30,28655.18,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0100-002,DISBURSEMENT,2023-01-30,35672.96,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0101-001,DISBURSEMENT,2023-01-30,1086.88,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0101-002,DISBURSEMENT,2023-01-30,578.8,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0101-003,DISBURSEMENT,2023-01-30,507.72,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0101-004,DISBURSEMENT,2023-01-30,1599.45,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0031-002,PAYMENT,2023-01-31,935.8,37.33,0.0,6.85,5.74,0.0,0.0,USD
ABF - DSB0042-003,PAYMENT,2023-01-31,2594.86,103.04,0.0,8.69,14.53,0.0,0.0,USD
ABF - DSB0043-005,PAYMENT,2023-01-31,890.51,35.39,0.0,3.67,5.08,0.0,0.0,USD
ABF - DSB0102-001,DISBURSEMENT,2023-01-31,1657.21,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-002,DISBURSEMENT,2023-01-31,732.41,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-003,DISBURSEMENT,2023-01-31,191.05,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-004,DISBURSEMENT,2023-01-31,230.59,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-005,DISBURSEMENT,2023-01-31,54.99,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-006,DISBURSEMENT,2023-01-31,413.26,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-007,DISBURSEMENT,2023-01-31,826.81,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-008,DISBURSEMENT,2023-01-31,160.09,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-009,DISBURSEMENT,2023-01-31,708.34,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-010,DISBURSEMENT,2023-01-31,104.68,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-011,DISBURSEMENT,2023-01-31,1051.56,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-012,DISBURSEMENT,2023-01-31,16.92,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0102-013,DISBURSEMENT,2023-01-31,172.06,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0103-001,DISBURSEMENT,2023-01-31,3215.23,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0103-002,DISBURSEMENT,2023-01-31,4604.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0104-001,DISBURSEMENT,2023-01-31,607.61,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0105-001,DISBURSEMENT,2023-01-31,161.19,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0105-002,DISBURSEMENT,2023-01-31,1219.78,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0105-003,DISBURSEMENT,2023-01-31,792.86,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0105-004,DISBURSEMENT,2023-01-31,1645.47,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0105-005,DISBURSEMENT,2023-01-31,832.07,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0105-006,DISBURSEMENT,2023-01-31,1534.59,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-001,DISBURSEMENT,2023-01-31,487.49,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-002,DISBURSEMENT,2023-01-31,71.56,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-003,DISBURSEMENT,2023-01-31,49.15,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-004,DISBURSEMENT,2023-01-31,33.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-005,DISBURSEMENT,2023-01-31,142.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-006,DISBURSEMENT,2023-01-31,81.26,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-007,DISBURSEMENT,2023-01-31,81.26,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-008,DISBURSEMENT,2023-01-31,1021.95,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-009,DISBURSEMENT,2023-01-31,541.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-010,DISBURSEMENT,2023-01-31,310.84,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-011,DISBURSEMENT,2023-01-31,463.0,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-012,DISBURSEMENT,2023-01-31,127.14,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-013,DISBURSEMENT,2023-01-31,253.02,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-014,DISBURSEMENT,2023-01-31,540.0,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-015,DISBURSEMENT,2023-01-31,80.78,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-016,DISBURSEMENT,2023-01-31,817.49,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-017,DISBURSEMENT,2023-01-31,226.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-018,DISBURSEMENT,2023-01-31,514.95,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-019,DISBURSEMENT,2023-01-31,83.17,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0106-020,DISBURSEMENT,2023-01-31,414.02,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0019-001,PAYMENT,2023-02-01,2489.59,117.6,0.0,8.33,16.37,0.0,0.0,USD
ABF - DSB0028-001,PAYMENT,2023-02-01,1556.27,73.64,0.0,7.59,10.56,0.0,0.0,USD
ABF - DSB0063-001,PAYMENT,2023-02-01,856.39,25.63,0.0,13.27,5.06,0.0,0.0,USD
ABF - DSB0076-001,PAYMENT,2023-02-01,215.81,6.44,0.0,2.79,1.2,0.0,0.0,USD
ABF - DSB0095-001,PAYMENT,2023-02-01,3238.46,95.82,0.0,17.07,14.68,0.0,0.0,USD
ABF - DSB0107-001,DISBURSEMENT,2023-02-01,2468.31,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0108-001,DISBURSEMENT,2023-02-01,122.82,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0108-002,DISBURSEMENT,2023-02-01,777.21,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0109-001,DISBURSEMENT,2023-02-01,296.49,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0109-002,DISBURSEMENT,2023-02-01,217.2,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0110-001,DISBURSEMENT,2023-02-01,3539.7,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0112-001,DISBURSEMENT,2023-02-01,20245.01,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0113-001,DISBURSEMENT,2023-02-01,2092.62,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0113-002,DISBURSEMENT,2023-02-01,1484.74,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0114-001,DISBURSEMENT,2023-02-01,1164.31,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0114-002,DISBURSEMENT,2023-02-01,1164.31,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0032-001,PAYMENT,2023-02-02,1017.54,60.74,0.0,13.27,9.63,0.0,0.0,USD
ABF - DSB0033-003,PAYMENT,2023-02-02,228.23,9.07,0.0,0.96,1.31,0.0,0.0,USD
ABF - DSB0033-004,PAYMENT,2023-02-02,253.59,10.08,0.0,1.07,1.45,0.0,0.0,USD
ABF - DSB0058-001,PAYMENT,2023-02-02,208.63,6.21,0.0,2.38,1.12,0.0,0.0,USD
ABF - DSB0058-002,PAYMENT,2023-02-02,11.86,0.35,0.0,0.14,0.07,0.0,0.0,USD
ABF - DSB0058-003,PAYMENT,2023-02-02,98.62,2.94,0.0,1.12,0.53,0.0,0.0,USD
ABF - DSB0058-004,PAYMENT,2023-02-02,249.4,7.43,0.0,2.84,1.34,0.0,0.0,USD
ABF - DSB0090-001,PAYMENT,2023-02-02,145.63,4.39,0.0,3.3,1.0,0.0,0.0,USD
ABF - DSB0090-002,PAYMENT,2023-02-02,244.9,7.39,0.0,5.55,1.68,0.0,0.0,USD
ABF - DSB0093-001,PAYMENT,2023-02-02,1065.57,31.78,0.0,13.27,5.86,0.0,0.0,USD
ABF - DSB0099-001,PAYMENT,2023-02-02,957.07,25.0,0.0,12.99,4.94,0.0,0.0,USD
ABF - DSB0115-001,DISBURSEMENT,2023-02-02,758.4,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0116-001,DISBURSEMENT,2023-02-02,546.92,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0026-006,PAYMENT,2023-02-03,1699.56,72.32,0.0,7.03,10.31,0.0,0.0,USD
ABF - DSB0027-010,PAYMENT,2023-02-03,501.37,19.91,0.0,1.76,2.82,0.0,0.0,USD
ABF - DSB0029-005,PAYMENT,2023-02-03,71.59,3.39,0.0,0.4,0.49,0.0,0.0,USD
ABF - DSB0036-002,PAYMENT,2023-02-03,280.9,16.75,0.0,3.45,2.63,0.0,0.0,USD
ABF - DSB0044-002,PAYMENT,2023-02-03,35657.59,1413.98,0.0,74.94,193.56,0.0,0.0,USD
ABF - DSB0060-001,PAYMENT,2023-02-03,9285.53,369.24,0.0,42.48,53.52,0.0,0.0,USD
ABF - DSB0074-001,PAYMENT,2023-02-03,1821.0,54.0,0.0,13.27,8.75,0.0,0.0,USD
ABF - DSB0117-001,DISBURSEMENT,2023-02-03,502.55,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0117-002,DISBURSEMENT,2023-02-03,610.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0118-001,DISBURSEMENT,2023-02-03,1722.78,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0118-002,DISBURSEMENT,2023-02-03,342.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0118-003,DISBURSEMENT,2023-02-03,259.16,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0118-004,DISBURSEMENT,2023-02-03,270.86,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0118-005,DISBURSEMENT,2023-02-03,294.32,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0118-006,DISBURSEMENT,2023-02-03,356.53,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0118-007,DISBURSEMENT,2023-02-03,182.08,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0118-008,DISBURSEMENT,2023-02-03,791.53,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0119-001,DISBURSEMENT,2023-02-03,5230.68,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0119-002,DISBURSEMENT,2023-02-03,65.03,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0119-003,DISBURSEMENT,2023-02-03,5230.68,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0119-004,DISBURSEMENT,2023-02-03,3961.93,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0120-001,DISBURSEMENT,2023-02-03,5598.37,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0121-001,DISBURSEMENT,2023-02-03,6061.95,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0122-001,DISBURSEMENT,2023-02-03,912.6,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0122-002,DISBURSEMENT,2023-02-03,415.6,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-001,DISBURSEMENT,2023-02-03,601.94,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-002,DISBURSEMENT,2023-02-03,252.76,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-003,DISBURSEMENT,2023-02-03,537.76,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-004,DISBURSEMENT,2023-02-03,921.34,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-005,DISBURSEMENT,2023-02-03,322.9,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-006,DISBURSEMENT,2023-02-03,222.14,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-007,DISBURSEMENT,2023-02-03,614.22,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-008,DISBURSEMENT,2023-02-03,286.13,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-009,DISBURSEMENT,2023-02-03,608.79,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-010,DISBURSEMENT,2023-02-03,260.91,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-011,DISBURSEMENT,2023-02-03,608.79,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0123-012,DISBURSEMENT,2023-02-03,1448.92,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0009-001,PAYMENT,2023-02-04,546.92,39.31,0.0,8.85,6.26,0.0,0.0,USD
ABF - DSB0012-007,PAYMENT,2023-02-04,316.46,20.23,0.0,1.72,2.85,0.0,0.0,USD
ABF - DSB0012-008,PAYMENT,2023-02-04,418.59,26.76,0.0,2.28,3.78,0.0,0.0,USD
ABF - DSB0026-004,PAYMENT,2023-02-04,134.08,5.71,0.0,0.55,0.81,0.0,0.0,USD
ABF - DSB0026-005,PAYMENT,2023-02-04,301.15,12.81,0.0,1.25,1.83,0.0,0.0,USD
ABF - DSB0027-006,PAYMENT,2023-02-04,252.89,10.04,0.0,0.89,1.43,0.0,0.0,USD
ABF - DSB0075-002,PAYMENT,2023-02-04,4108.06,113.36,0.0,16.1,16.83,0.0,0.0,USD
ABF - DSB0124-001,DISBURSEMENT,2023-02-04,543.85,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0037-003,PAYMENT,2023-02-06,220.14,10.0,0.0,0.0,1.3,0.0,0.0,USD
ABF - DSB0125-001,DISBURSEMENT,2023-02-06,159.25,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0125-002,DISBURSEMENT,2023-02-06,50.58,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0125-003,DISBURSEMENT,2023-02-06,26.23,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0125-004,DISBURSEMENT,2023-02-06,33.72,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0125-005,DISBURSEMENT,2023-02-06,25.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0125-006,DISBURSEMENT,2023-02-06,26.23,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0125-007,DISBURSEMENT,2023-02-06,73.07,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0126-001,DISBURSEMENT,2023-02-06,21165.0,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0027-007,PAYMENT,2023-02-07,301.51,17.96,0.0,1.06,2.48,0.0,0.0,USD
ABF - DSB0127-001,DISBURSEMENT,2023-02-07,1671.42,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0130-001,DISBURSEMENT,2023-02-07,454.18,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0131-001,DISBURSEMENT,2023-02-07,180.4,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0011-005,PAYMENT,2023-02-08,124.21,8.81,0.0,0.58,1.22,0.0,0.0,USD
ABF - DSB0042-001,PAYMENT,2023-02-08,1953.56,77.58,0.0,6.54,10.93,0.0,0.0,USD
ABF - DSB0099-001,PAYMENT,2023-02-08,971.75,25.0,0.0,0.0,3.25,0.0,0.0,USD
ABF - DSB0128-001,DISBURSEMENT,2023-02-08,16.35,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0128-002,DISBURSEMENT,2023-02-08,340.93,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0128-003,DISBURSEMENT,2023-02-08,74.26,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB0128-004,DISBURSEMENT,2023-02-08,114.35,0.0,0.0,0.0,0.0,0.0,0.0,USD
