loan_id,date_due,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABF - DSB1295-001,2024-02-20,156.14,18.48,0.0,0.81,2.5,0.0,0.0,USD
ABF - DSB1332-009,2024-02-20,418.77,35.62,0.0,1.52,4.83,0.0,0.0,USD
ABF - DSB1332-010,2024-02-20,648.55,55.16,0.0,2.36,7.48,0.0,0.0,USD
ABF - DSB1395-003,2024-02-20,392.08,27.86,0.0,2.24,3.91,0.0,0.0,USD
ABF - DSB1395-004,2024-02-20,88.18,6.26,0.0,0.5,0.88,0.0,0.0,USD
ABF - DSB1395-005,2024-02-20,311.06,22.1,0.0,1.78,3.1,0.0,0.0,USD
ABF - DSB1466-001,2024-02-20,563.38,16.8,0.0,6.92,3.08,0.0,0.0,USD
ABF - DSB1466-002,2024-02-20,516.43,15.4,0.0,6.35,2.83,0.0,0.0,USD
ABF - DSB1219-001,2024-02-21,1412.92,157.64,0.0,5.13,21.16,0.0,0.0,USD
ABF - DSB1219-002,2024-02-21,1443.3,161.03,0.0,5.24,21.61,0.0,0.0,USD
ABF - DSB1301-001,2024-02-21,2832.96,301.55,0.0,13.27,40.93,0.0,0.0,USD
ABF - DSB1324-001,2024-02-21,4688.98,555.17,0.0,26.55,75.62,0.0,0.0,USD
ABF - DSB1380-005,2024-02-21,1452.18,92.66,0.0,5.69,12.79,0.0,0.0,USD
ABF - DSB1380-006,2024-02-21,211.21,13.48,0.0,0.83,1.86,0.0,0.0,USD
ABF - DSB1393-001,2024-02-21,410.6,29.38,0.0,4.92,4.46,0.0,0.0,USD
ABF - DSB1393-002,2024-02-21,119.76,8.57,0.0,1.43,1.3,0.0,0.0,USD
ABF - DSB1395-001,2024-02-21,470.49,33.43,0.0,2.69,4.7,0.0,0.0,USD
ABF - DSB1414-001,2024-02-21,769.93,30.64,0.0,4.13,4.52,0.0,0.0,USD
ABF - DSB1414-010,2024-02-21,410.29,16.33,0.0,2.2,2.41,0.0,0.0,USD
ABF - DSB1414-011,2024-02-21,243.14,9.68,0.0,1.3,1.43,0.0,0.0,USD
ABF - DSB1439-001,2024-02-21,1186.68,53.31,0.0,11.36,8.41,0.0,0.0,USD
ABF - DSB1475-005,2024-02-21,232.91,6.9,0.0,1.53,1.1,0.0,0.0,USD
ABF - DSB1478-004,2024-02-21,7822.51,215.59,0.0,22.25,30.92,0.0,0.0,USD
ABF - DSB1500-007,2024-02-21,180.44,5.33,0.0,0.57,0.76,0.0,0.0,USD
ABF - DSB1500-008,2024-02-21,72.16,2.13,0.0,0.23,0.31,0.0,0.0,USD
ABF - DSB1500-009,2024-02-21,258.15,7.62,0.0,0.81,1.1,0.0,0.0,USD
ABF - DSB1500-017,2024-02-21,114.85,3.39,0.0,0.36,0.49,0.0,0.0,USD
ABF - DSB1500-018,2024-02-21,114.85,3.39,0.0,0.36,0.49,0.0,0.0,USD
ABF - DSB1500-019,2024-02-21,91.88,2.71,0.0,0.29,0.39,0.0,0.0,USD
ABF - DSB1500-020,2024-02-21,149.31,4.41,0.0,0.47,0.63,0.0,0.0,USD
ABT - DSB0395-001,2024-02-21,898.06,0.0,0.0,79.66,10.36,0.0,0.0,USD
ABF - DSB1164-001,2024-02-22,5070.0,900.0,0.0,26.55,120.45,0.0,0.0,USD
ABF - DSB1321-001,2024-02-22,1759.27,208.74,0.0,13.27,28.87,0.0,0.0,USD
ABF - DSB1327-004,2024-02-22,549.55,51.97,0.0,2.31,7.06,0.0,0.0,USD
ABF - DSB1331-001,2024-02-22,4907.25,418.21,0.0,26.55,57.82,0.0,0.0,USD
ABF - DSB1352-001,2024-02-22,1793.8,212.8,0.0,13.27,29.39,0.0,0.0,USD
ABF - DSB1380-002,2024-02-22,156.91,10.01,0.0,0.61,1.38,0.0,0.0,USD
ABF - DSB1380-003,2024-02-22,362.05,23.1,0.0,1.42,3.18,0.0,0.0,USD
ABF - DSB1380-004,2024-02-22,193.8,12.37,0.0,0.76,1.71,0.0,0.0,USD
ABF - DSB1415-001,2024-02-22,1889.0,112.0,0.0,13.27,16.29,0.0,0.0,USD
ABF - DSB1418-037,2024-02-22,85.51,3.63,0.0,0.26,0.5,0.0,0.0,USD
ABF - DSB1429-001,2024-02-22,470.71,18.7,0.0,1.74,2.66,0.0,0.0,USD
ABF - DSB1429-002,2024-02-22,169.92,6.75,0.0,0.63,0.96,0.0,0.0,USD
ABF - DSB1478-001,2024-02-22,13606.28,375.0,0.0,38.69,53.78,0.0,0.0,USD
ABF - DSB1482-001,2024-02-22,608.8,18.2,0.0,8.85,3.52,0.0,0.0,USD
ABF - DSB1494-001,2024-02-22,1140.09,33.77,0.0,7.03,5.3,0.0,0.0,USD
ABF - DSB1511-001,2024-02-22,316.14,9.34,0.0,1.33,1.38,0.0,0.0,USD
ABF - DSB1350-001,2024-02-23,3597.3,301.75,0.0,13.95,41.04,0.0,0.0,USD
ABF - DSB1350-002,2024-02-23,3805.32,319.2,0.0,14.76,43.42,0.0,0.0,USD
ABF - DSB1350A-003,2024-02-23,3551.64,297.92,0.0,13.77,40.52,0.0,0.0,USD
ABF - DSB1380-001,2024-02-23,1010.42,64.48,0.0,3.96,8.89,0.0,0.0,USD
ABF - DSB1420-005,2024-02-23,1014.56,43.21,0.0,5.07,6.28,0.0,0.0,USD
ABF - DSB1420-006,2024-02-23,89.54,3.81,0.0,0.45,0.56,0.0,0.0,USD
ABF - DSB1420-007,2024-02-23,154.23,6.57,0.0,0.77,0.95,0.0,0.0,USD
ABF - DSB1420-008,2024-02-23,482.11,20.53,0.0,2.41,2.98,0.0,0.0,USD
ABF - DSB1420-009,2024-02-23,16.37,0.7,0.0,0.08,0.1,0.0,0.0,USD
ABF - DSB1420-010,2024-02-23,413.57,17.61,0.0,2.07,2.56,0.0,0.0,USD
ABF - DSB1420-011,2024-02-23,568.59,24.22,0.0,2.84,3.52,0.0,0.0,USD
ABF - DSB1429-004,2024-02-23,506.89,20.14,0.0,1.87,2.86,0.0,0.0,USD
ABF - DSB1430-002,2024-02-23,1256.45,74.2,0.0,4.38,10.22,0.0,0.0,USD
ABF - DSB1430-003,2024-02-23,1256.45,74.2,0.0,4.38,10.22,0.0,0.0,USD
ABF - DSB1433-001,2024-02-23,7654.0,452.0,0.0,26.55,62.21,0.0,0.0,USD
ABF - DSB1436-006,2024-02-23,757.76,30.1,0.0,2.81,4.28,0.0,0.0,USD
ABF - DSB1436-007,2024-02-23,621.43,24.69,0.0,2.31,3.51,0.0,0.0,USD
ABF - DSB1436-008,2024-02-23,1858.08,73.82,0.0,6.9,10.5,0.0,0.0,USD
ABF - DSB1436-009,2024-02-23,375.02,14.9,0.0,1.39,2.12,0.0,0.0,USD
ABF - DSB1436-010,2024-02-23,545.91,21.69,0.0,2.03,3.08,0.0,0.0,USD
ABF - DSB1439-002,2024-02-23,199.44,8.96,0.0,1.91,1.41,0.0,0.0,USD
ABF - DSB1440-003,2024-02-23,104.47,4.97,0.0,1.05,0.79,0.0,0.0,USD
ABF - DSB1445-001,2024-02-23,435.43,18.87,0.0,8.85,3.6,0.0,0.0,USD
ABF - DSB1475-006,2024-02-23,157.32,4.66,0.0,1.03,0.74,0.0,0.0,USD
ABF - DSB1479-002,2024-02-23,612.47,18.2,0.0,5.6,3.1,0.0,0.0,USD
ABT - DSB0272-001,2024-02-23,9200.49,0.0,0.0,482.11,62.67,0.0,0.0,USD
ABT - DSB0367-001,2024-02-23,2203.29,0.0,0.0,55.0,7.15,0.0,0.0,USD
ABT - DSB0394-001,2024-02-23,2489.76,0.0,0.0,79.29,10.31,0.0,0.0,USD
ABT - DSB0394-002,2024-02-23,2489.76,0.0,0.0,79.29,10.31,0.0,0.0,USD
ABF - DSB1460-001,2024-02-25,1200.0,71.47,0.0,13.27,11.02,0.0,0.0,USD
ABF - DSB1024-008,2024-02-26,810.38,143.6,0.0,2.98,19.06,0.0,0.0,USD
ABF - DSB1312-001,2024-02-26,890.0,100.0,0.0,8.85,14.15,0.0,0.0,USD
ABF - DSB1315-001,2024-02-26,2129.8,211.5,0.0,7.7,28.5,0.0,0.0,USD
ABF - DSB1346-002,2024-02-26,797.98,71.19,0.0,2.58,9.59,0.0,0.0,USD
ABF - DSB1379-001,2024-02-26,22974.0,1627.69,0.0,75.22,221.38,0.0,0.0,USD
ABF - DSB1418-038,2024-02-26,281.71,17.96,0.0,0.86,2.44,0.0,0.0,USD
ABF - DSB1418-039,2024-02-26,246.25,15.7,0.0,0.75,2.14,0.0,0.0,USD
ABF - DSB1418-040,2024-02-26,412.87,26.32,0.0,1.25,3.58,0.0,0.0,USD
ABF - DSB1418-041,2024-02-26,35.08,2.24,0.0,0.11,0.3,0.0,0.0,USD
ABF - DSB1418-042,2024-02-26,30.54,1.95,0.0,0.09,0.26,0.0,0.0,USD
ABF - DSB1418-043,2024-02-26,219.85,14.01,0.0,0.67,1.91,0.0,0.0,USD
ABF - DSB1418-044,2024-02-26,155.53,9.91,0.0,0.47,1.35,0.0,0.0,USD
ABF - DSB1418-045,2024-02-26,1138.34,72.57,0.0,3.46,9.88,0.0,0.0,USD
ABF - DSB1418-046,2024-02-26,254.89,16.25,0.0,0.77,2.21,0.0,0.0,USD
ABF - DSB1418-047,2024-02-26,919.88,58.64,0.0,2.79,7.98,0.0,0.0,USD
ABF - DSB1418-048,2024-02-26,30.54,1.95,0.0,0.09,0.26,0.0,0.0,USD
ABF - DSB1418-049,2024-02-26,84.13,5.36,0.0,0.26,0.73,0.0,0.0,USD
ABF - DSB1418-050,2024-02-26,702.46,44.78,0.0,2.13,6.1,0.0,0.0,USD
ABF - DSB1418-051,2024-02-26,65.3,4.16,0.0,0.2,0.57,0.0,0.0,USD
ABF - DSB1418-052,2024-02-26,108.0,6.89,0.0,0.33,0.94,0.0,0.0,USD
ABF - DSB1418-053,2024-02-26,1464.11,93.33,0.0,4.45,12.71,0.0,0.0,USD
ABF - DSB1436-013,2024-02-26,757.76,30.1,0.0,2.81,4.28,0.0,0.0,USD
ABF - DSB1436-015,2024-02-26,332.8,13.22,0.0,1.24,1.88,0.0,0.0,USD
ABF - DSB1478-002,2024-02-26,2340.2,92.88,0.0,6.65,12.94,0.0,0.0,USD
ABF - DSB1478-003,2024-02-26,2682.29,106.45,0.0,7.63,14.83,0.0,0.0,USD
ABF - DSB1509-001,2024-02-26,1039.15,30.8,0.0,7.12,4.93,0.0,0.0,USD
ABF - DSB1429-003,2024-02-27,958.13,57.09,0.0,3.54,7.88,0.0,0.0,USD
ABF - DSB1214-001,2024-02-28,30000.0,2976.43,0.0,84.07,397.87,0.0,0.0,USD
ABF - DSB1340-001,2024-02-28,138.68,20.48,0.0,0.52,2.73,0.0,0.0,USD
ABF - DSB1340-002,2024-02-28,229.54,33.9,0.0,0.86,4.52,0.0,0.0,USD
ABF - DSB1340-003,2024-02-28,554.73,81.93,0.0,2.09,10.92,0.0,0.0,USD
ABF - DSB1340-004,2024-02-28,803.4,118.65,0.0,3.03,15.81,0.0,0.0,USD
ABF - DSB1340-005,2024-02-28,277.36,40.96,0.0,1.04,5.47,0.0,0.0,USD
ABF - DSB1340-006,2024-02-28,850.51,125.61,0.0,3.2,16.75,0.0,0.0,USD
ABF - DSB1340-007,2024-02-28,669.5,98.88,0.0,2.52,13.18,0.0,0.0,USD
ABF - DSB1344-001,2024-02-28,18570.0,1845.0,0.0,75.22,249.63,0.0,0.0,USD
ABF - DSB1355-002,2024-02-28,90.96,8.66,0.0,0.98,1.26,0.0,0.0,USD
ABF - DSB1355-003,2024-02-28,103.47,9.86,0.0,1.11,1.42,0.0,0.0,USD
ABF - DSB1392-005,2024-02-28,599.52,35.79,0.0,3.22,5.07,0.0,0.0,USD
ABF - DSB1392-006,2024-02-28,409.78,24.46,0.0,2.2,3.47,0.0,0.0,USD
ABF - DSB1401-001,2024-02-28,324.76,20.75,0.0,1.61,2.91,0.0,0.0,USD
ABF - DSB1401-002,2024-02-28,141.16,9.02,0.0,0.7,1.26,0.0,0.0,USD
ABF - DSB1401-003,2024-02-28,73.57,4.7,0.0,0.36,0.66,0.0,0.0,USD
ABF - DSB1401-004,2024-02-28,1654.47,105.69,0.0,8.18,14.8,0.0,0.0,USD
ABF - DSB1401-005,2024-02-28,1146.2,73.22,0.0,5.66,10.26,0.0,0.0,USD
ABF - DSB1401-006,2024-02-28,1146.2,73.22,0.0,5.66,10.26,0.0,0.0,USD
ABF - DSB1401-007,2024-02-28,455.91,29.13,0.0,2.25,4.08,0.0,0.0,USD
ABF - DSB1401-008,2024-02-28,429.82,27.46,0.0,2.12,3.85,0.0,0.0,USD
ABF - DSB1406-003,2024-02-28,141.67,10.08,0.0,1.0,1.44,0.0,0.0,USD
ABF - DSB1414-002,2024-02-28,624.05,37.26,0.0,3.34,5.27,0.0,0.0,USD
ABF - DSB1414-005,2024-02-28,421.63,25.17,0.0,2.26,3.56,0.0,0.0,USD
ABF - DSB1414-009,2024-02-28,116.52,6.96,0.0,0.62,0.98,0.0,0.0,USD
ABF - DSB1429-005,2024-02-28,411.06,24.49,0.0,1.52,3.38,0.0,0.0,USD
ABF - DSB1436-002,2024-02-28,735.83,29.23,0.0,2.73,4.16,0.0,0.0,USD
ABF - DSB1436-003,2024-02-28,101.49,4.03,0.0,0.38,0.57,0.0,0.0,USD
ABF - DSB1436-005,2024-02-28,757.76,30.1,0.0,2.81,4.28,0.0,0.0,USD
ABF - DSB1436-011,2024-02-28,2850.44,113.24,0.0,10.59,16.1,0.0,0.0,USD
ABF - DSB1436-012,2024-02-28,1241.04,49.3,0.0,4.61,7.01,0.0,0.0,USD
ABF - DSB1436-014,2024-02-28,655.36,26.04,0.0,2.43,3.7,0.0,0.0,USD
ABF - DSB1436-016,2024-02-28,1217.93,48.38,0.0,4.52,6.88,0.0,0.0,USD
ABF - DSB1440-002,2024-02-28,1127.27,53.65,0.0,11.33,8.44,0.0,0.0,USD
ABF - DSB1453-002,2024-02-28,248.4,14.84,0.0,3.43,2.38,0.0,0.0,USD
ABF - DSB1294-003,2024-02-29,291.87,28.98,0.0,1.06,3.91,0.0,0.0,USD
ABF - DSB1342-002,2024-02-29,1666.56,177.42,0.0,8.05,24.11,0.0,0.0,USD
ABF - DSB1342-003,2024-02-29,749.65,79.81,0.0,3.62,10.84,0.0,0.0,USD
ABF - DSB1390-002,2024-02-29,1071.82,72.0,0.0,7.24,10.3,0.0,0.0,USD
ABF - DSB1436-017,2024-02-29,358.4,21.36,0.0,1.33,2.95,0.0,0.0,USD
ABF - DSB1436-018,2024-02-29,101.49,6.05,0.0,0.38,0.84,0.0,0.0,USD
ABF - DSB1436-019,2024-02-29,194.56,11.59,0.0,0.72,1.6,0.0,0.0,USD
ABF - DSB1447-003,2024-02-29,446.42,20.0,0.0,3.17,3.01,0.0,0.0,USD
ABF - DSB1500-006,2024-02-29,83.99,2.48,0.0,0.26,0.35,0.0,0.0,USD
ABF - DSB1507-002,2024-02-29,470.6,12.99,0.0,1.83,1.93,0.0,0.0,USD
ABF - DSB1511-002,2024-02-29,603.98,17.85,0.0,2.54,2.65,0.0,0.0,USD
ABF - DSB1519-001,2024-02-29,1032.2,30.8,0.0,13.27,5.73,0.0,0.0,USD
ABF - DSB1024-010,2024-03-01,1074.25,190.36,0.0,3.95,25.26,0.0,0.0,USD
ABF - DSB1042-002,2024-03-01,1800.31,319.2,0.0,7.5,42.47,0.0,0.0,USD
ABF - DSB1326-001,2024-03-01,21787.19,2315.88,0.0,75.22,310.84,0.0,0.0,USD
ABF - DSB1366-001,2024-03-01,17412.53,1459.24,0.0,53.1,196.6,0.0,0.0,USD
ABF - DSB1373-004,2024-03-01,228.5,21.62,0.0,1.11,2.95,0.0,0.0,USD
ABF - DSB1373-005,2024-03-01,976.97,92.46,0.0,4.75,12.64,0.0,0.0,USD
ABF - DSB1426-002,2024-03-01,9008.57,638.42,0.0,31.57,87.09,0.0,0.0,USD
ABF - DSB1446-001,2024-03-01,394.0,35.17,0.0,4.08,5.1,0.0,0.0,USD
ABF - DSB1446-002,2024-03-01,887.68,79.24,0.0,9.19,11.49,0.0,0.0,USD
ABF - DSB1453-001,2024-03-01,392.48,23.45,0.0,5.42,3.75,0.0,0.0,USD
ABF - DSB1486-001,2024-03-01,1362.0,81.0,0.0,13.27,12.26,0.0,0.0,USD
ABF - DSB1504-001,2024-03-01,609.52,18.22,0.0,8.85,3.52,0.0,0.0,USD
ABF - DSB1507-005,2024-03-01,1378.32,38.03,0.0,5.36,5.64,0.0,0.0,USD
ABF - DSB1510-001,2024-03-01,1183.99,32.76,0.0,7.5,5.24,0.0,0.0,USD
ABT - DSB0360-001,2024-03-01,4059.04,0.0,0.0,55.0,7.15,0.0,0.0,USD
ABF - DSB1111-005,2024-03-04,267.62,47.52,0.0,1.47,6.37,0.0,0.0,USD
ABF - DSB1432-001,2024-03-04,150.5,10.74,0.0,1.4,1.58,0.0,0.0,USD
ABF - DSB1432-003,2024-03-04,259.08,18.48,0.0,2.4,2.71,0.0,0.0,USD
ABF - DSB1432-004,2024-03-04,607.67,43.34,0.0,5.64,6.36,0.0,0.0,USD
ABF - DSB1467-001,2024-03-04,4288.27,254.02,0.0,26.55,36.47,0.0,0.0,USD
ABF - DSB1475-002,2024-03-04,220.94,10.47,0.0,1.45,1.55,0.0,0.0,USD
ABF - DSB1488-004,2024-03-04,355.89,14.14,0.0,1.25,2.0,0.0,0.0,USD
ABF - DSB1488-005,2024-03-04,304.55,12.1,0.0,1.07,1.71,0.0,0.0,USD
ABF - DSB1488-006,2024-03-04,512.12,20.34,0.0,1.79,2.87,0.0,0.0,USD
ABF - DSB1488-007,2024-03-04,215.09,8.54,0.0,0.75,1.21,0.0,0.0,USD
ABF - DSB1488-008,2024-03-04,355.31,14.11,0.0,1.24,1.99,0.0,0.0,USD
ABF - DSB1521-001,2024-03-04,9095.56,253.99,0.0,42.48,38.54,0.0,0.0,USD
ABF - DSB0868-001,2024-03-05,9178.78,1628.26,0.0,42.48,217.19,0.0,0.0,USD
ABF - DSB1087-001,2024-03-05,9182.18,1628.86,0.0,42.48,217.27,0.0,0.0,USD
ABF - DSB1471-002,2024-03-05,351.64,21.0,0.0,4.74,3.35,0.0,0.0,USD
ABF - DSB1488-003,2024-03-05,456.83,18.14,0.0,1.6,2.57,0.0,0.0,USD
ABF - DSB0927-001,2024-03-06,1939.39,344.18,0.0,9.68,46.0,0.0,0.0,USD
ABF - DSB1279-002,2024-03-06,2775.39,393.24,0.0,8.9,52.28,0.0,0.0,USD
ABF - DSB1363-001,2024-03-06,1917.3,171.76,0.0,13.27,24.06,0.0,0.0,USD
ABF - DSB1369-010,2024-03-06,102.2,8.57,0.0,0.33,1.15,0.0,0.0,USD
ABF - DSB1463-001,2024-03-06,347.4,14.78,0.0,1.32,2.09,0.0,0.0,USD
ABF - DSB1463-002,2024-03-06,731.99,31.13,0.0,2.78,4.41,0.0,0.0,USD
ABF - DSB1463-003,2024-03-06,426.57,18.14,0.0,1.62,2.57,0.0,0.0,USD
ABF - DSB1463-004,2024-03-06,365.64,15.55,0.0,1.39,2.2,0.0,0.0,USD
ABF - DSB1463-005,2024-03-06,831.95,35.39,0.0,3.15,5.01,0.0,0.0,USD
ABF - DSB1463-006,2024-03-06,568.76,24.19,0.0,2.16,3.42,0.0,0.0,USD
ABF - DSB1463-007,2024-03-06,710.95,30.24,0.0,2.7,4.28,0.0,0.0,USD
ABF - DSB1463-008,2024-03-06,710.95,30.24,0.0,2.7,4.28,0.0,0.0,USD
ABF - DSB1463-009,2024-03-06,23.91,1.02,0.0,0.09,0.14,0.0,0.0,USD
ABF - DSB1463-010,2024-03-06,989.65,42.09,0.0,3.75,5.96,0.0,0.0,USD
ABF - DSB1463-011,2024-03-06,583.11,24.8,0.0,2.21,3.51,0.0,0.0,USD
ABF - DSB1463-012,2024-03-06,710.95,30.24,0.0,2.7,4.28,0.0,0.0,USD
ABF - DSB1472-001,2024-03-06,260.06,15.54,0.0,3.61,2.49,0.0,0.0,USD
ABF - DSB1479-001,2024-03-06,838.61,49.84,0.0,7.67,7.48,0.0,0.0,USD
ABF - DSB1499-001,2024-03-06,5600.99,238.49,0.0,26.55,34.45,0.0,0.0,USD
ABF - DSB1500-016,2024-03-06,114.85,6.78,0.0,0.36,0.93,0.0,0.0,USD
ABF - DSB1507-001,2024-03-06,771.2,30.64,0.0,3.0,4.37,0.0,0.0,USD
ABF - DSB1507-010,2024-03-06,161.5,6.42,0.0,0.63,0.91,0.0,0.0,USD
ABF - DSB1531-002,2024-03-06,519.09,15.4,0.0,3.99,2.52,0.0,0.0,USD
ABF - DSB1531-003,2024-03-06,261.86,7.77,0.0,2.01,1.27,0.0,0.0,USD
ABF - DSB1548-001,2024-03-06,113.3,3.39,0.0,1.73,0.67,0.0,0.0,USD
ABF - DSB1548-002,2024-03-06,112.8,3.38,0.0,1.73,0.66,0.0,0.0,USD
ABF - DSB1548-007,2024-03-06,113.3,3.39,0.0,1.73,0.67,0.0,0.0,USD
ABT - DSB0442-001,2024-03-06,6922.6,0.0,0.0,55.0,7.15,0.0,0.0,USD
ABF - DSB1265-002,2024-03-07,1057.3,118.65,0.0,9.34,16.63,0.0,0.0,USD
ABF - DSB1357-001,2024-03-07,1241.35,184.76,0.0,13.27,25.75,0.0,0.0,USD
ABF - DSB1441-001,2024-03-07,563.61,40.49,0.0,8.85,6.41,0.0,0.0,USD
ABF - DSB1356-001,2024-03-08,3016.27,320.96,0.0,13.27,43.45,0.0,0.0,USD
ABF - DSB1369-004,2024-03-08,729.99,61.19,0.0,2.37,8.26,0.0,0.0,USD
ABF - DSB1371-003,2024-03-08,2355.76,197.9,0.0,12.28,27.33,0.0,0.0,USD
ABF - DSB1406-002,2024-03-08,1652.81,156.8,0.0,11.67,21.9,0.0,0.0,USD
ABF - DSB1420-001,2024-03-08,66.86,4.27,0.0,0.33,0.6,0.0,0.0,USD
ABF - DSB1420-002,2024-03-08,737.96,47.15,0.0,3.69,6.61,0.0,0.0,USD
ABF - DSB1420-003,2024-03-08,1289.39,82.38,0.0,6.44,11.55,0.0,0.0,USD
ABF - DSB1420-004,2024-03-08,482.27,30.81,0.0,2.41,4.32,0.0,0.0,USD
ABF - DSB1422-001,2024-03-08,196.87,11.73,0.0,0.75,1.63,0.0,0.0,USD
ABF - DSB1422-002,2024-03-08,824.03,49.11,0.0,3.15,6.79,0.0,0.0,USD
ABF - DSB1422-003,2024-03-08,380.55,22.68,0.0,1.46,3.14,0.0,0.0,USD
ABF - DSB1422-004,2024-03-08,405.92,24.19,0.0,1.55,3.34,0.0,0.0,USD
ABF - DSB1442-001,2024-03-08,1736.68,123.65,0.0,13.27,17.8,0.0,0.0,USD
ABF - DSB1472-002,2024-03-08,378.27,22.6,0.0,5.24,3.62,0.0,0.0,USD
ABF - DSB1473-001,2024-03-08,2155.56,127.68,0.0,13.28,18.33,0.0,0.0,USD
ABF - DSB1473-002,2024-03-08,2155.56,127.68,0.0,13.28,18.33,0.0,0.0,USD
ABF - DSB1475-003,2024-03-08,478.02,22.66,0.0,3.14,3.36,0.0,0.0,USD
ABF - DSB1475-007,2024-03-08,111.79,5.3,0.0,0.73,0.79,0.0,0.0,USD
ABF - DSB1481-001,2024-03-08,965.05,46.09,0.0,12.62,7.63,0.0,0.0,USD
ABF - DSB1481-002,2024-03-08,49.66,2.37,0.0,0.65,0.39,0.0,0.0,USD
ABF - DSB1488-016,2024-03-08,757.94,30.1,0.0,2.66,4.26,0.0,0.0,USD
ABF - DSB1493-001,2024-03-08,321.02,15.3,0.0,3.63,2.46,0.0,0.0,USD
ABF - DSB1493-002,2024-03-08,107.01,5.1,0.0,1.21,0.82,0.0,0.0,USD
ABF - DSB1493-005,2024-03-08,251.78,12.0,0.0,2.85,1.93,0.0,0.0,USD
ABF - DSB1495-001,2024-03-08,1028.06,43.79,0.0,5.2,6.37,0.0,0.0,USD
ABF - DSB1505-001,2024-03-08,351.97,15.1,0.0,4.07,2.49,0.0,0.0,USD
ABF - DSB1505-002,2024-03-08,412.9,17.72,0.0,4.78,2.92,0.0,0.0,USD
ABF - DSB1507-014,2024-03-08,436.34,17.34,0.0,1.7,2.47,0.0,0.0,USD
ABF - DSB1511-003,2024-03-08,1555.87,73.57,0.0,6.55,10.41,0.0,0.0,USD
ABF - DSB1512-001,2024-03-08,2514.7,119.04,0.0,13.27,17.21,0.0,0.0,USD
ABF - DSB1514-001,2024-03-08,2015.88,90.1,0.0,10.06,13.02,0.0,0.0,USD
ABF - DSB1515-001,2024-03-08,3014.4,178.2,0.0,13.27,24.9,0.0,0.0,USD
ABF - DSB1527-001,2024-03-08,725.37,21.63,0.0,8.85,3.96,0.0,0.0,USD
ABF - DSB1535-001,2024-03-08,427.92,12.88,0.0,8.85,2.82,0.0,0.0,USD
ABF - DSB1012-001,2024-03-11,860.94,85.88,0.0,6.57,12.01,0.0,0.0,USD
ABF - DSB1376-001,2024-03-11,22665.0,1900.0,0.0,75.22,256.78,0.0,0.0,USD
ABF - DSB1451-001,2024-03-11,697.37,49.82,0.0,7.43,7.45,0.0,0.0,USD
ABF - DSB1451-002,2024-03-11,133.11,9.51,0.0,1.42,1.42,0.0,0.0,USD
ABT - DSB0279-001,2024-03-11,1786.11,0.0,0.0,101.53,13.2,0.0,0.0,USD
ABF - DSB1362-001,2024-03-12,30311.18,3219.48,0.0,84.07,429.46,0.0,0.0,USD
ABF - DSB1373-006,2024-03-12,228.5,27.03,0.0,1.11,3.65,0.0,0.0,USD
ABF - DSB1416-002,2024-03-12,687.45,81.81,0.0,7.02,11.55,0.0,0.0,USD
ABF - DSB1429-006,2024-03-12,1076.88,90.31,0.0,3.98,12.26,0.0,0.0,USD
ABF - DSB1440-001,2024-03-12,88.32,6.31,0.0,0.89,0.94,0.0,0.0,USD
ABF - DSB1448-002,2024-03-12,1217.02,77.8,0.0,6.75,10.99,0.0,0.0,USD
ABF - DSB1448-003,2024-03-12,1139.09,72.82,0.0,6.31,10.29,0.0,0.0,USD
ABF - DSB1448-004,2024-03-12,2265.37,144.82,0.0,12.56,20.46,0.0,0.0,USD
ABF - DSB1485-003,2024-03-12,142.43,6.78,0.0,1.46,1.07,0.0,0.0,USD
ABF - DSB1488-002,2024-03-12,1314.66,52.21,0.0,4.61,7.39,0.0,0.0,USD
ABF - DSB1488-012,2024-03-12,757.94,30.1,0.0,2.66,4.26,0.0,0.0,USD
ABF - DSB1500-010,2024-03-12,117.97,6.96,0.0,0.37,0.96,0.0,0.0,USD
ABF - DSB1500-011,2024-03-12,242.88,14.34,0.0,0.76,1.96,0.0,0.0,USD
ABF - DSB1507-004,2024-03-12,913.27,36.29,0.0,3.55,5.18,0.0,0.0,USD
ABF - DSB1507-011,2024-03-12,811.79,32.26,0.0,3.16,4.6,0.0,0.0,USD
ABF - DSB1530-001,2024-03-12,2303.69,91.49,0.0,7.92,12.92,0.0,0.0,USD
ABF - DSB1530-002,2024-03-12,5416.53,215.11,0.0,18.63,30.38,0.0,0.0,USD
ABF - DSB0962-005,2024-03-13,1371.39,243.0,0.0,4.97,32.24,0.0,0.0,USD
ABF - DSB1311-010,2024-03-13,497.19,63.43,0.0,1.78,8.48,0.0,0.0,USD
ABF - DSB1421-001,2024-03-13,3032.59,258.05,0.0,12.22,35.14,0.0,0.0,USD
ABF - DSB1421-002,2024-03-13,117.13,9.97,0.0,0.47,1.36,0.0,0.0,USD
ABF - DSB1421-003,2024-03-13,82.23,7.0,0.0,0.33,0.95,0.0,0.0,USD
ABF - DSB1421-004,2024-03-13,60.04,5.11,0.0,0.24,0.69,0.0,0.0,USD
ABF - DSB1488-001,2024-03-13,2603.94,103.42,0.0,9.12,14.63,0.0,0.0,USD
ABF - DSB1488-009,2024-03-13,1116.52,44.34,0.0,3.91,6.27,0.0,0.0,USD
